contig	gene_start	gene_stop	gene_name	gene_orient	contig_length	dtr_seq	evidence_acession	evidence_description	Evidence_source	vscore_category	chunk_name	chunk_length	chunk_start	chunk_stop
ct3_kalam_2a_11	9932	10078	ct3_kalam_2a_11_19	+	14935			hypothetical protein		hypothetical_protein	NaN		0	14935
ct3_kalam_2a_11	10090	10365	ct3_kalam_2a_11_20	+	14935		UniProtKB:B6RT55_9VIRU	Minor-capsid-protein-	hallmark_hmm	common_virus	NaN		0	14935
ct3_kalam_2a_11	10369	10983	ct3_kalam_2a_11_21	+	14935			hypothetical protein		hypothetical_protein	NaN		0	14935
ct3_kalam_2a_11	10983	11735	ct3_kalam_2a_11_22	+	14935		COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ [Cell wall/membrane/envelope biogenesis, Cell motility]. 	mmseqs_cdd	nonviral_gene	NaN		0	14935
ct3_kalam_2a_11	11674	12195	ct3_kalam_2a_11_23	+	14935		PFAM:PF08291.10	pentameric-base-spike-protein	phrogs_hmm	hypothetical_protein	NaN		0	14935
ct3_kalam_2a_11	12208	13122	ct3_kalam_2a_11_24	+	14935			hypothetical protein		hypothetical_protein	NaN		0	14935
ct3_kalam_2a_11	13126	14007	ct3_kalam_2a_11_25	+	14935			hypothetical protein		hypothetical_protein	NaN		0	14935
ct3_kalam_2a_11	14023	14820	ct3_kalam_2a_11_26	+	14935		PDB:5EMI_A	Cell-wall-hydrolase-autolysin	common_virus_hmm	common_virus	NaN		0	14935
ct3_kalam_2a_12	233	1012	ct3_kalam_2a_12_1	+	14927			hypothetical protein		hypothetical_protein	NaN		0	14927
ct3_kalam_2a_12	1016	2677	ct3_kalam_2a_12_2	+	14927		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	14927
ct3_kalam_2a_12	2679	3128	ct3_kalam_2a_12_3	+	14927		CDD:pfam11860	N-acetylmuramidase	common_virus_hmm	common_virus	NaN		0	14927
ct3_kalam_2a_12	3128	4903	ct3_kalam_2a_12_4	+	14927		PDB:1N7V_A	Adsorption-protein	common_virus_hmm	common_virus	NaN		0	14927
ct3_kalam_2a_12	4907	5287	ct3_kalam_2a_12_5	+	14927		PFAM:PF08949.9	major-spike-protein	phrogs_hmm	nonviral_gene	NaN		0	14927
ct3_kalam_2a_12	5287	6309	ct3_kalam_2a_12_6	+	14927		PFAM:PF08949.9	major-spike-protein	phrogs_hmm	nonviral_gene	NaN		0	14927
ct3_kalam_2a_12	6328	6588	ct3_kalam_2a_12_7	+	14927			hypothetical protein		hypothetical_protein	NaN		0	14927
ct3_kalam_2a_12	6578	6784	ct3_kalam_2a_12_8	+	14927			hypothetical protein		hypothetical_protein	NaN		0	14927
ct3_kalam_2a_12	6784	7284	ct3_kalam_2a_12_9	+	14927			hypothetical protein		hypothetical_protein	NaN		0	14927
ct3_kalam_2a_12	7317	7640	ct3_kalam_2a_12_10	+	14927		UniProtKB:Q3T4U8_BPPRD	Assembly-protein	common_virus_hmm	common_virus	NaN		0	14927
ct3_kalam_2a_12	7637	8320	ct3_kalam_2a_12_11	+	14927		PDB:4KFU_C	Genome-packaging-NTPase	hallmark_hmm	common_virus	NaN		0	14927
ct3_kalam_2a_12	8332	8460	ct3_kalam_2a_12_12	+	14927			hypothetical protein		hypothetical_protein	NaN		0	14927
ct3_kalam_2a_12	8460	8588	ct3_kalam_2a_12_13	+	14927			hypothetical protein		hypothetical_protein	NaN		0	14927
ct3_kalam_2a_12	8595	9782	ct3_kalam_2a_12_14	+	14927		CDD:pfam09018	Major-Capsid-Protein	hallmark_hmm	common_virus	NaN		0	14927
ct3_kalam_2a_12	9801	9944	ct3_kalam_2a_12_15	+	14927			hypothetical protein		hypothetical_protein	NaN		0	14927
ct3_kalam_2a_12	10168	10440	ct3_kalam_2a_12_16	+	14927			hypothetical protein		hypothetical_protein	NaN		0	14927
ct3_kalam_2a_12	10440	10604	ct3_kalam_2a_12_17	+	14927		PFAM:PF11087.7	membrane-DNA-delivery-protein	common_virus_hmm	common_virus	NaN		0	14927
ct3_kalam_2a_12	10617	10823	ct3_kalam_2a_12_18	+	14927		PFAM:PF11087.7	membrane-DNA-delivery-protein	common_virus_hmm	common_virus	NaN		0	14927
ct3_kalam_2a_12	10833	11087	ct3_kalam_2a_12_19	+	14927		CDD:pfam09300	minor-capsid	hallmark_hmm	common_virus	NaN		0	14927
ct3_kalam_2a_12	11202	11825	ct3_kalam_2a_12_20	+	14927			hypothetical protein		hypothetical_protein	NaN		0	14927
ct3_kalam_2a_12	11836	12189	ct3_kalam_2a_12_21	+	14927		pfam09301	Domain of unknown function (DUF1970). Members of this family consist of various uncharacterized viral hypothetical proteins.	mmseqs_cdd	nonviral_gene	NaN		0	14927
ct3_kalam_2a_12	12190	12987	ct3_kalam_2a_12_22	+	14927		pfam01464	Transglycosylase SLT domain. This family is distantly related to pfam00062. Members are found in phages, type II, type III and type IV secretion systems.	mmseqs_cdd	common_virus	NaN		0	14927
ct3_kalam_2a_12	12984	13337	ct3_kalam_2a_12_23	+	14927		PFAM:PF05106.11	holin	phrogs_hmm	hypothetical_protein	NaN		0	14927
ct3_kalam_2a_12	13330	13692	ct3_kalam_2a_12_24	+	14927		PFAM:PF10828.7	Rz-like-spanin	phrogs_hmm	hypothetical_protein	NaN		0	14927
ct3_kalam_2a_12	13848	14132	ct3_kalam_2a_12_25	-	14927			hypothetical protein		hypothetical_protein	NaN		0	14927
ct3_kalam_2a_12	14205	14687	ct3_kalam_2a_12_26	-	14927			hypothetical protein		hypothetical_protein	NaN		0	14927
ct3_kalam_2a_13	295	465	ct3_kalam_2a_13_1	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	608	733	ct3_kalam_2a_13_2	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	733	876	ct3_kalam_2a_13_3	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	1417	1572	ct3_kalam_2a_13_4	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	1557	1988	ct3_kalam_2a_13_5	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	2326	3369	ct3_kalam_2a_13_6	+	10565		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	10565
ct3_kalam_2a_13	3444	4004	ct3_kalam_2a_13_7	+	10565		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	10565
ct3_kalam_2a_13	4001	4189	ct3_kalam_2a_13_8	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	4345	4698	ct3_kalam_2a_13_9	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	4698	4823	ct3_kalam_2a_13_10	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	4820	4945	ct3_kalam_2a_13_11	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	4945	5283	ct3_kalam_2a_13_12	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	5264	5941	ct3_kalam_2a_13_13	+	10565		PDB:4KFU_C	Genome-packaging-NTPase	hallmark_hmm	common_virus	NaN		0	10565
ct3_kalam_2a_13	6024	6332	ct3_kalam_2a_13_14	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	6407	6847	ct3_kalam_2a_13_15	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	6862	7014	ct3_kalam_2a_13_16	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	7028	7195	ct3_kalam_2a_13_17	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	7206	7526	ct3_kalam_2a_13_18	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	7523	7795	ct3_kalam_2a_13_19	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	7808	8551	ct3_kalam_2a_13_20	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	8564	9397	ct3_kalam_2a_13_21	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_13	9413	10417	ct3_kalam_2a_13_22	+	10565			hypothetical protein		hypothetical_protein	NaN		0	10565
ct3_kalam_2a_14	295	465	ct3_kalam_2a_14_1	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	608	733	ct3_kalam_2a_14_2	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	733	876	ct3_kalam_2a_14_3	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	870	1025	ct3_kalam_2a_14_4	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	1417	1986	ct3_kalam_2a_14_5	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	2324	4003	ct3_kalam_2a_14_6	+	10562		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	10562
ct3_kalam_2a_14	4000	4188	ct3_kalam_2a_14_7	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	4344	4562	ct3_kalam_2a_14_8	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	4821	4946	ct3_kalam_2a_14_9	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	4946	5284	ct3_kalam_2a_14_10	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	5265	5942	ct3_kalam_2a_14_11	+	10562		PDB:4KFU_C	Genome-packaging-NTPase	hallmark_hmm	common_virus	NaN		0	10562
ct3_kalam_2a_14	6023	6331	ct3_kalam_2a_14_12	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	6406	6846	ct3_kalam_2a_14_13	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	6861	7013	ct3_kalam_2a_14_14	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	7027	7194	ct3_kalam_2a_14_15	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	7205	7525	ct3_kalam_2a_14_16	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	7522	7794	ct3_kalam_2a_14_17	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	7807	8535	ct3_kalam_2a_14_18	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	8561	9394	ct3_kalam_2a_14_19	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_14	9410	10414	ct3_kalam_2a_14_20	+	10562			hypothetical protein		hypothetical_protein	NaN		0	10562
ct3_kalam_2a_15	295	465	ct3_kalam_2a_15_1	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	608	733	ct3_kalam_2a_15_2	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	733	876	ct3_kalam_2a_15_3	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	870	1025	ct3_kalam_2a_15_4	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	1417	1986	ct3_kalam_2a_15_5	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	2324	3367	ct3_kalam_2a_15_6	+	10564		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	10564
ct3_kalam_2a_15	3442	4002	ct3_kalam_2a_15_7	+	10564		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	10564
ct3_kalam_2a_15	3999	4187	ct3_kalam_2a_15_8	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	4344	4697	ct3_kalam_2a_15_9	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	4697	4822	ct3_kalam_2a_15_10	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	4819	4944	ct3_kalam_2a_15_11	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	4944	5282	ct3_kalam_2a_15_12	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	5263	5940	ct3_kalam_2a_15_13	+	10564		PDB:4KFU_C	Genome-packaging-NTPase	hallmark_hmm	common_virus	NaN		0	10564
ct3_kalam_2a_15	6021	6329	ct3_kalam_2a_15_14	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	6404	6844	ct3_kalam_2a_15_15	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	6859	7011	ct3_kalam_2a_15_16	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	7025	7192	ct3_kalam_2a_15_17	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	7203	7523	ct3_kalam_2a_15_18	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	7520	7792	ct3_kalam_2a_15_19	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	7805	8032	ct3_kalam_2a_15_20	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	8137	8550	ct3_kalam_2a_15_21	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	8563	9396	ct3_kalam_2a_15_22	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_15	9412	10416	ct3_kalam_2a_15_23	+	10564			hypothetical protein		hypothetical_protein	NaN		0	10564
ct3_kalam_2a_16	4	150	ct3_kalam_2a_16_1	-	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	141	317	ct3_kalam_2a_16_2	-	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	440	757	ct3_kalam_2a_16_3	-	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	932	1144	ct3_kalam_2a_16_4	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	1184	1753	ct3_kalam_2a_16_5	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	1792	1998	ct3_kalam_2a_16_6	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	2059	2760	ct3_kalam_2a_16_7	+	13756		PDB:2FJR_A	Repressor-protein-CI	common_virus_hmm	common_virus	NaN		0	13756
ct3_kalam_2a_16	2776	5046	ct3_kalam_2a_16_8	+	13756		PDB:2PYJ_B	DNA-polymerase-B	rep_hall_hmm	common_virus	NaN		0	13756
ct3_kalam_2a_16	5175	6215	ct3_kalam_2a_16_9	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	6282	6890	ct3_kalam_2a_16_10	+	13756		PDB:4KFU_C	Genome-packaging-NTPase	hallmark_hmm	common_virus	NaN		0	13756
ct3_kalam_2a_16	6911	7060	ct3_kalam_2a_16_11	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	7096	8139	ct3_kalam_2a_16_12	+	13756		PDB:3J31_H	Major-Capsid-Protein	hallmark_hmm	common_virus	NaN		0	13756
ct3_kalam_2a_16	8174	8389	ct3_kalam_2a_16_13	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	8393	8581	ct3_kalam_2a_16_14	+	13756		PFAM:PF12841.6	holin	phrogs_hmm	hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	8586	8786	ct3_kalam_2a_16_15	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	8945	9103	ct3_kalam_2a_16_16	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	9103	9357	ct3_kalam_2a_16_17	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	9354	10340	ct3_kalam_2a_16_18	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	10340	11101	ct3_kalam_2a_16_19	+	13756		COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ [Cell wall/membrane/envelope biogenesis, Cell motility]. 	mmseqs_cdd	nonviral_gene	NaN		0	13756
ct3_kalam_2a_16	11101	11604	ct3_kalam_2a_16_20	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	11632	11730	ct3_kalam_2a_16_21	+	13756			hypothetical protein		hypothetical_protein	NaN		0	13756
ct3_kalam_2a_16	11727	12473	ct3_kalam_2a_16_22	+	13756		COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ [Cell wall/membrane/envelope biogenesis, Cell motility]. 	mmseqs_cdd	nonviral_gene	NaN		0	13756
ct3_kalam_2a_16	12479	13246	ct3_kalam_2a_16_23	+	13756		PFAM:PF15254.5	minor-head-protein	phrogs_hmm	hypothetical_protein	NaN		0	13756
